from, to, dqf, range, status, distance, angle
2, 3, 81, 278, 16, 200, 180
2, 3, 91, 140, 16, 200, 180
2, 3, 86, 103, 16, 200, 180
2, 3, 73, 85, 16, 200, 180
2, 3, 60, 76, 16, 200, 180
2, 3, 67, 194, 16, 200, 180
2, 3, 81, 128, 16, 200, 180
2, 3, 68, 166, 16, 200, 180
2, 3, 84, 195, 16, 200, 180
2, 3, 89, 187, 16, 200, 180
2, 3, 76, 188, 16, 200, 180
2, 3, 87, 174, 16, 200, 180
2, 3, 72, 144, 16, 200, 180
2, 3, 83, 112, 16, 200, 180
2, 3, 90, 162, 16, 200, 180
2, 3, 77, 84, 16, 200, 180
2, 3, 83, 164, 16, 200, 180
2, 3, 84, 151, 16, 200, 180
2, 3, 83, 144, 16, 200, 180
2, 3, 81, 150, 16, 200, 180
2, 3, 90, 143, 16, 200, 180
2, 3, 80, 114, 16, 200, 180
2, 3, 0, 138, 16, 200, 180
2, 3, 68, 77, 16, 200, 180
2, 3, 80, 121, 16, 200, 180
2, 3, 84, 127, 16, 200, 180
2, 3, 78, 83, 16, 200, 180
2, 3, 77, 120, 16, 200, 180
2, 3, 84, 134, 16, 200, 180
2, 3, 75, 98, 16, 200, 180
2, 3, 69, 135, 16, 200, 180
2, 3, 93, 188, 16, 200, 180
2, 3, 97, 205, 16, 200, 180
2, 3, 88, 141, 16, 200, 180
2, 3, 84, 148, 16, 200, 180
2, 3, 85, 113, 16, 200, 180
2, 3, 75, 109, 16, 200, 180
2, 3, 73, 150, 16, 200, 180
2, 3, 89, 137, 16, 200, 180
2, 3, 92, 145, 16, 200, 180
2, 3, 93, 143, 16, 200, 180
2, 3, 82, 174, 16, 200, 180
2, 3, 84, 163, 16, 200, 180
2, 3, 80, 98, 16, 200, 180
2, 3, 88, 168, 16, 200, 180
2, 3, 77, 103, 16, 200, 180
2, 3, 94, 194, 16, 200, 180
2, 3, 82, 108, 16, 200, 180
2, 3, 86, 105, 16, 200, 180
2, 3, 71, 83, 16, 200, 180
2, 3, 80, 111, 16, 200, 180
2, 3, 82, 121, 16, 200, 180
2, 3, 100, 168, 16, 200, 180
2, 3, 76, 113, 16, 200, 180
2, 3, 91, 132, 16, 200, 180
2, 3, 83, 186, 16, 200, 180
2, 3, 100, 133, 16, 200, 180
2, 3, 76, 124, 16, 200, 180
2, 3, 71, 103, 16, 200, 180
2, 3, 85, 114, 16, 200, 180
2, 3, 78, 110, 16, 200, 180
2, 3, 92, 157, 16, 200, 180
2, 3, 84, 141, 16, 200, 180
2, 3, 92, 143, 16, 200, 180
2, 3, 80, 128, 16, 200, 180
2, 3, 62, 137, 16, 200, 180
2, 3, 84, 156, 16, 200, 180
2, 3, 82, 136, 16, 200, 180
2, 3, 95, 168, 16, 200, 180
2, 3, 91, 149, 16, 200, 180
2, 3, 72, 109, 16, 200, 180
2, 3, 78, 101, 16, 200, 180
2, 3, 64, 153, 16, 200, 180
2, 3, 88, 130, 16, 200, 180
2, 3, 90, 143, 16, 200, 180
2, 3, 84, 162, 16, 200, 180
2, 3, 76, 109, 16, 200, 180
2, 3, 72, 90, 16, 200, 180
2, 3, 77, 136, 16, 200, 180
2, 3, 91, 201, 16, 200, 180
2, 3, 82, 114, 16, 200, 180
2, 3, 80, 165, 16, 200, 180
2, 3, 82, 108, 16, 200, 180
2, 3, 89, 217, 16, 200, 180
2, 3, 82, 121, 16, 200, 180
2, 3, 80, 162, 16, 200, 180
2, 3, 74, 98, 16, 200, 180
2, 3, 91, 131, 16, 200, 180
2, 3, 91, 143, 16, 200, 180
2, 3, 90, 159, 16, 200, 180
2, 3, 86, 74, 16, 200, 180
2, 3, 83, 134, 16, 200, 180
2, 3, 72, 101, 16, 200, 180
2, 3, 84, 162, 16, 200, 180
2, 3, 90, 112, 16, 200, 180
2, 3, 90, 149, 16, 200, 180
2, 3, 79, 151, 16, 200, 180
2, 3, 97, 152, 16, 200, 180
2, 3, 79, 175, 16, 200, 180
2, 3, 85, 133, 16, 200, 180
2, 3, 74, 96, 16, 200, 180
2, 3, 81, 128, 16, 200, 180
2, 3, 70, 67, 16, 200, 180
2, 3, 91, 130, 16, 200, 180
2, 3, 61, 103, 16, 200, 180
2, 3, 82, 96, 16, 200, 180
2, 3, 81, 155, 16, 200, 180
2, 3, 81, 127, 16, 200, 180
2, 3, 85, 136, 16, 200, 180
2, 3, 78, 162, 16, 200, 180
2, 3, 79, 138, 16, 200, 180
2, 3, 78, 157, 16, 200, 180
2, 3, 57, 71, 16, 200, 180
2, 3, 83, 164, 16, 200, 180
2, 3, 94, 142, 16, 200, 180
2, 3, 74, 115, 16, 200, 180
2, 3, 77, 153, 16, 200, 180
2, 3, 85, 156, 16, 200, 180
2, 3, 85, 159, 16, 200, 180
2, 3, 95, 111, 16, 200, 180
2, 3, 83, 152, 16, 200, 180
2, 3, 72, 134, 16, 200, 180
2, 3, 76, 123, 16, 200, 180
2, 3, 73, 137, 16, 200, 180
2, 3, 93, 151, 16, 200, 180
2, 3, 81, 174, 16, 200, 180
2, 3, 94, 161, 16, 200, 180
2, 3, 77, 96, 16, 200, 180
2, 3, 68, 92, 16, 200, 180
2, 3, 77, 145, 16, 200, 180
2, 3, 80, 152, 16, 200, 180
2, 3, 78, 129, 16, 200, 180
2, 3, 94, 159, 16, 200, 180
2, 3, 88, 181, 16, 200, 180
2, 3, 93, 164, 16, 200, 180
2, 3, 81, 155, 16, 200, 180
2, 3, 79, 114, 16, 200, 180
2, 3, 94, 165, 16, 200, 180
2, 3, 81, 150, 16, 200, 180
2, 3, 77, 129, 16, 200, 180
2, 3, 76, 75, 16, 200, 180
2, 3, 77, 121, 16, 200, 180
2, 3, 89, 113, 16, 200, 180
2, 3, 61, 71, 16, 200, 180
2, 3, 77, 115, 16, 200, 180
2, 3, 79, 148, 16, 200, 180
2, 3, 87, 182, 16, 200, 180
2, 3, 91, 183, 16, 200, 180
2, 3, 75, 123, 16, 200, 180
2, 3, 87, 155, 16, 200, 180
2, 3, 69, 69, 16, 200, 180
2, 3, 73, 147, 16, 200, 180
2, 3, 95, 158, 16, 200, 180
2, 3, 90, 197, 16, 200, 180
2, 3, 88, 167, 16, 200, 180
2, 3, 68, 118, 16, 200, 180
2, 3, 76, 189, 16, 200, 180
2, 3, 80, 170, 16, 200, 180
2, 3, 84, 138, 16, 200, 180
2, 3, 66, 152, 16, 200, 180
2, 3, 73, 120, 16, 200, 180
2, 3, 79, 165, 16, 200, 180
2, 3, 99, 170, 16, 200, 180
2, 3, 90, 193, 16, 200, 180
2, 3, 77, 144, 16, 200, 180
2, 3, 74, 131, 16, 200, 180
2, 3, 80, 155, 16, 200, 180
2, 3, 82, 153, 16, 200, 180
2, 3, 72, 120, 16, 200, 180
2, 3, 75, 149, 16, 200, 180
2, 3, 84, 169, 16, 200, 180
2, 3, 72, 133, 16, 200, 180
2, 3, 83, 149, 16, 200, 180
2, 3, 87, 186, 16, 200, 180
2, 3, 93, 163, 16, 200, 180
2, 3, 78, 125, 16, 200, 180
2, 3, 89, 229, 16, 200, 180
2, 3, 73, 110, 16, 200, 180
2, 3, 75, 126, 16, 200, 180
2, 3, 84, 166, 16, 200, 180
2, 3, 91, 117, 16, 200, 180
2, 3, 64, 96, 16, 200, 180
2, 3, 71, 144, 16, 200, 180
2, 3, 73, 171, 16, 200, 180
2, 3, 76, 160, 16, 200, 180
2, 3, 93, 181, 16, 200, 180
2, 3, 75, 143, 16, 200, 180
2, 3, 63, 150, 16, 200, 180
2, 3, 77, 128, 16, 200, 180
2, 3, 75, 118, 16, 200, 180
2, 3, 76, 141, 16, 200, 180
2, 3, 86, 164, 16, 200, 180
2, 3, 72, 123, 16, 200, 180
2, 3, 71, 155, 16, 200, 180
2, 3, 78, 140, 16, 200, 180
2, 3, 90, 129, 16, 200, 180
2, 3, 85, 206, 16, 200, 180
2, 3, 87, 133, 16, 200, 180
2, 3, 71, 126, 16, 200, 180
2, 3, 99, 133, 16, 200, 180
2, 3, 93, 159, 16, 200, 180
